pctile,inc3_mean,tax_mean,transfer_mean,pubpension_mean,hil_mean,hxit_mean,hxits_mean,hsscer_mean,taxrate_mean,countryyear
49,30883.9,8042.95,1722.665,1503.424,24978.6,5797.495,1579.007,2245.455,.2603798,uk04
50,31480.12,8197.381,1731.614,1670.946,25439.21,5878.084,1586.628,2319.297,.2604246,uk04
51,32091.58,8540.69,1603.363,1411.651,26116.66,6205.87,1696.081,2334.821,.2661267,uk04
52,32626.73,8420.335,1869.137,1417.623,26633.39,6043.437,1697.965,2376.898,.2580578,uk04
53,33062.23,8563.335,1555.684,1056.305,27644.38,6106.192,1736.323,2457.143,.2590292,uk04
54,33613.18,9337.539,1453.76,1204.771,28018.01,6716.896,1840.172,2620.644,.277751,uk04
55,34220.88,9468.938,1548.792,1449.965,28087.13,6891.849,1802.686,2577.089,.2767243,uk04
56,34789.34,9461.196,1259.622,1489.16,28826.69,6841.044,1877.086,2620.152,.2719709,uk04
57,35368.06,9761.208,1518.938,1698.036,29104.79,7060.993,1924.658,2700.216,.276017,uk04
58,35943.31,9685.63,1412.018,1618.924,29804.52,6943.562,1882.013,2742.068,.2694437,uk04
59,36492.74,10358.47,1143.886,1582.376,30485.14,7518.419,2105.992,2840.051,.2838719,uk04
60,36992.2,10137.99,1175.589,963.8377,31598.44,7245.707,1978.864,2892.282,.2740342,uk04
61,37553.63,10253.08,1631.17,1749.65,30000.69,7428.799,2018.558,2824.28,.2729658,uk04
62,38140.55,10475.25,1460.66,1888.213,31257.73,7521.449,2030.222,2953.798,.2746546,uk04
63,38813.11,11024.27,1272.581,1594.907,32499.03,7950.146,2167.167,3074.123,.2840128,uk04
64,39522.31,11580.41,1247.862,1681.867,32998.48,8434.47,2315.432,3145.936,.2930054,uk04
65,40231.93,11762.64,1410.202,1370.09,33831.41,8518.785,2304.487,3243.853,.2923489,uk04
66,40935.14,11993.71,972.2556,2643.928,33456.59,8846.054,2347.199,3147.66,.293005,uk04
67,41712.17,12537.05,1224.039,1711.131,34949.41,9162.019,2379.537,3375.037,.3005262,uk04
68,42480.37,12279.71,1019.706,1564.275,35963.9,8838.881,2371.879,3440.834,.2890073,uk04
69,43292,11600.25,1245.365,1653.03,36093.34,8105.221,2213.583,3495.027,.2679984,uk04
70,44063.09,12717.9,1338.376,1467.85,36812.38,9155.057,2443.427,3562.842,.2886216,uk04
71,44837.97,13564.21,1062.066,1484.305,38083.87,9825.283,2637.523,3738.926,.3025249,uk04
72,45730.49,13388.33,857.1047,2573.181,37965.84,9655.933,2538.852,3732.395,.2928014,uk04
73,46659.95,14089.94,989.5302,1216.012,39392.82,10203.72,2754.553,3886.218,.3019767,uk04
74,47596.82,13939.42,1011.126,1742.475,39627.25,10016.23,2621.396,3923.184,.2928988,uk04
75,48492.38,14586.09,923.1588,1312.13,41718.35,10413.61,2750.385,4172.473,.3008003,uk04
76,49399.78,14691.48,1010.249,1524.622,42028.74,10446.79,2653.553,4244.695,.2974357,uk04
77,50453.44,15596.96,886.7986,1328.827,42944.05,11175.36,2824.51,4421.598,.3091792,uk04
78,51456.3,15513.63,1122.208,1074.34,44002.88,11064.35,2819.423,4449.274,.3015301,uk04
79,52401,15801.92,863.5834,1690.117,44571.5,11291.89,2897.706,4510.027,.301576,uk04
80,53337.27,16172.54,799.6569,2361.617,44950.16,11613.43,2902.784,4559.111,.3031787,uk04
81,54358.94,16186.29,784.8824,2249.46,45604.53,11603.64,3063.873,4582.651,.2977373,uk04
82,55614.48,17081.35,778.819,1703.446,47290.15,12271.44,3240.874,4809.91,.307166,uk04
83,56950.22,17287.49,838.3177,1252.76,48370.99,12262.14,3013.714,5025.346,.3035271,uk04
84,58483.75,18322.56,537.8445,1379.384,50252.42,13109.15,3303.758,5213.412,.3133016,uk04
85,60056.03,18268.84,870.1195,1947.195,50337.36,13050.96,3149.347,5217.883,.3041485,uk04
86,61662.19,19211.4,805.8218,1409.448,52896.52,13712.73,3576.27,5498.67,.3115827,uk04
87,63394.21,19074.91,768.7466,1557.215,54146.24,13404.57,3488.121,5670.338,.3008885,uk04
88,65373.17,20529.7,594.2597,1144.225,56734.86,14520.2,3492.037,6009.504,.31399,uk04
89,67545.98,21913.49,655.1044,1979.461,57588.79,15791.46,3636.011,6122.03,.324411,uk04
90,69727.77,22657.49,571.9125,1833.028,59458.36,16302.46,3712.582,6355.029,.3247647,uk04
91,72002.16,22372.61,863.767,1397.304,61818.2,15661.58,3695.871,6711.025,.3107021,uk04
92,74643.46,24075.57,631.72,1475.324,64725.78,17076.2,3905.72,6999.367,.3226124,uk04
93,77712.84,24152.15,593.6479,1196.483,66977.66,16813.41,3610.023,7338.736,.3106831,uk04
94,81625.54,26142.08,483.4328,3405.296,68469.05,18553.73,3877.283,7588.344,.3201946,uk04
95,86891.64,28347.33,606.5955,1461.681,74409.23,20054.64,4141.356,8292.686,.326294,uk04
96,93852.5,31014.63,542.8303,1870.714,79933.98,21989.59,3890.806,9025.036,.3301514,uk04
97,101587.3,34218.31,438.6552,2568.347,85805.87,24452.15,4241.475,9766.158,.3369904,uk04
98,113716.6,34703.56,584.4713,1407.061,95068.55,23640.67,3645.984,11062.89,.3058669,uk04
99,139607,45088.57,595.7888,941.0257,118503.8,31084.8,3894.798,14003.77,.3229885,uk04
100,291684.8,79323.08,787.0373,1657.324,248127.6,48676.17,3771.058,30646.9,.2837181,uk04
1,659.0243,54.7331,242.1336,38.48173,187.9539,54.7331,16.85095,0,.3535418,uk07
2,3917.063,248.7516,1870.798,261.3837,1435.323,246.859,52.87618,1.892669,.0627793,uk07
3,6436.198,225.0208,3698.945,574.5397,1828.927,207.5874,48.90594,17.43339,.03441,uk07
4,7871.19,211.74,5214.073,429.2119,1939.273,182.4423,96.24572,29.29769,.0269116,uk07
5,8976.721,192.3223,6193.247,367.963,2203.509,140.4158,57.83944,51.9064,.0214546,uk07
6,9723.29,378.863,6700.738,514.0236,2320.954,312.983,94.55077,65.88005,.0389116,uk07
7,10374.21,337.9845,7853.117,247.2602,2119.092,272.9692,83.45273,65.01527,.0324044,uk07
8,10899.94,253.8665,8839.912,324.9181,1569.195,200.6699,91.96876,53.19657,.0232743,uk07
9,11413.56,233.7082,8889.779,490.2926,1840.976,163.5614,70.10194,70.14682,.0204309,uk07
10,11830.15,350.7958,9267.393,163.0283,2249.686,270.1612,84.20756,80.63458,.0295884,uk07
11,12270.07,482.2357,8560.068,581.873,2862.223,348.7422,133.1091,133.4936,.0392941,uk07
12,12672.6,341.0372,9133.738,682.3061,2661.301,250.8212,85.20142,90.21594,.0269549,uk07
13,13083.13,561.1903,8648.395,775.097,3395.352,408.7206,127.9942,152.4697,.0429911,uk07
14,13619.36,581.4417,8509.407,594.8479,4218.511,389.0363,156.6546,192.4054,.0425417,uk07
15,14069.44,681.7998,8624.721,948.105,4049.838,491.7459,170.1983,190.0538,.0484152,uk07
16,14537.93,1097.956,7762.368,649.5706,5570.121,796.705,278.725,301.2514,.0754989,uk07
17,15056,1142.062,7793.072,1025.492,5712.029,820.6599,248.0862,321.4025,.0758343,uk07
18,15559.71,1476.596,7467.88,745.2396,6671.088,1021.042,333.9902,455.5544,.0948773,uk07
19,16121.9,1548.489,7118.151,660.6259,7534.36,1072.842,365.9483,475.6466,.0958672,uk07
20,16611.15,1479.641,7858.246,961.7245,7118.724,1014.291,365.0223,465.3497,.089062,uk07
21,17192.69,1609.823,8160.845,1055.498,7378.739,1121.288,390.6563,488.5353,.0935907,uk07
22,17735.36,1933.6,7384.133,828.5695,8614.474,1361.041,461.2941,572.5583,.1089745,uk07
23,18179.68,2197.004,6705.542,957.4449,9763.014,1508.57,531.8798,688.4338,.1207815,uk07
24,18667.7,2312.58,6133.316,1259.884,10130.53,1618.295,511.4137,694.2853,.1239131,uk07
25,19176.45,2546.113,6810.189,607.8437,10705.5,1734.02,593.5248,812.0932,.1327114,uk07
26,19692.05,2923.071,6227.655,621.1612,11824.5,2014.97,676.6385,908.1008,.1484128,uk07
27,20236.31,2867.394,6086.588,1189.535,11921.91,1967.46,676.6436,899.9337,.1417135,uk07
28,20778.7,3089.081,5522.326,825.8863,13085.85,2046.94,698.1506,1042.141,.1486403,uk07
29,21290.76,3115.487,5762.282,1654.649,12669.99,2142.915,713.3581,972.5717,.1462716,uk07
30,21812.02,3774.212,4881.906,761.7887,14709.32,2627.663,907.8234,1146.549,.1730781,uk07
31,22447.1,3842.059,4325.259,1336.479,15085.95,2657.176,865.1275,1184.883,.1712383,uk07
32,23026.81,4015.871,4367.874,1203.905,15824.13,2731.378,946.191,1284.493,.1743254,uk07
33,23584.88,4424.26,3849.659,1237.62,16972.67,3064.698,1041.536,1359.563,.1875996,uk07
34,24134.93,4712.464,3759.721,1172.381,17283.1,3297.998,1071.318,1414.466,.1952277,uk07
35,24715.6,4927.759,3631.862,1135.155,18164.29,3445.82,1061.434,1481.939,.1993067,uk07
36,25248.56,5046.41,3577.264,802.4366,18531.8,3517.068,1165.193,1529.341,.1999034,uk07
37,25767.38,5168.62,3509.227,1301.1,19158.75,3578.391,1150.839,1590.229,.2006696,uk07
38,26258.51,5167.39,3178.171,1269.845,19570.31,3557.128,1233.861,1610.262,.1968106,uk07
39,26780.2,5802.906,3170.661,1327.703,20329.9,4095.223,1300.857,1707.683,.2167441,uk07
40,27298.01,5876.638,2999.075,1291.484,20889.77,4115.606,1354.264,1761.031,.2151917,uk07
41,27912.14,6077.991,2965.181,1232.86,21352.07,4243.763,1428.055,1834.229,.2177195,uk07
42,28481.43,6401.965,2641.619,725.1481,22808.09,4467.846,1435.354,1934.119,.224811,uk07
43,29094.52,6479.273,2519.062,1184.022,22945.09,4473.915,1476.849,2005.359,.2226875,uk07
44,29640.73,6802.435,2214.833,1263.595,23553.98,4765.448,1575.62,2036.987,.2295875,uk07
45,30222.43,7016.245,2766.012,1256.332,23832.58,4935.738,1603.983,2080.507,.232148,uk07
46,30789.12,6800.291,3049.85,1220.525,23782.17,4712.457,1524.298,2087.834,.2208604,uk07
47,31399.5,7574.514,2414.507,1226.935,25097.11,5315.136,1691.549,2259.378,.2413095,uk07
48,32037.25,7646.998,2072.216,1067.857,25900.16,5339.858,1708.878,2307.14,.2386586,uk07
49,32667.28,7406.366,2156.302,1970.669,25195.32,5100.294,1635.849,2306.072,.2267479,uk07
50,33239.41,7718.14,2220.995,1405.265,26844.06,5312.667,1756.567,2405.473,.2322154,uk07
51,33796.2,7907.616,2702.211,1747.801,26279.03,5571.569,1772.521,2336.046,.2339778,uk07
52,34361.88,8240.8,1751.492,1989.705,27517.9,5710.8,1906.044,2530,.2398075,uk07
53,34912.58,8421.489,2116.854,1413.699,28333.85,5856.003,1906.279,2565.486,.2412528,uk07
54,35523.49,8950.619,1358.318,1217.481,29642.33,6213.918,2011.231,2736.701,.2519405,uk07
55,36191.68,8806.791,1955.567,1431.389,29488.37,6053.142,1954.986,2753.649,.2433765,uk07
56,36824.99,8969.574,2112.09,1567.197,29891.29,6209.96,1967.066,2759.614,.2435301,uk07
57,37421.78,8952.344,1763.538,1832.949,30364.71,6175.705,1931.896,2776.638,.2392081,uk07
58,38006.45,9513.632,1757.834,1440.936,31567.52,6621.69,2090.751,2891.942,.2502907,uk07
59,38655.54,10206.37,1757.882,1323.396,31942.31,7177.32,2209.557,3029.052,.264016,uk07
60,39269.23,9707.473,1635.753,1633.622,31834.05,6700.646,2037.511,3006.826,.2471499,uk07
61,39913.93,10728.36,1294.852,616.8577,34423.41,7485.532,2315.969,3242.832,.2687748,uk07
62,40556.59,10361.91,1581.561,1616.231,33333.55,7206.167,2314.243,3155.737,.2555189,uk07
63,41284.36,10878.91,1295.365,1301.297,34948.83,7576.224,2361.817,3302.684,.2634724,uk07
64,41978.18,11012.91,1439.961,1056.963,35773.15,7653.057,2504.348,3359.849,.262342,uk07
65,42645.94,10658.79,1304.209,1961.651,35392.63,7286.488,2310.388,3372.303,.2499382,uk07
66,43371.68,11310.74,1581.018,1481.948,35408.91,7895.229,2455.9,3415.511,.2608062,uk07
67,44167.21,11985.27,1199.045,1603.95,36968.46,8391.91,2414.665,3593.362,.2713501,uk07
68,45025.21,12403.6,1002.361,1510.959,38089.91,8700.582,2709.866,3703.021,.2753949,uk07
69,45818.43,12586.97,1092.613,1543.169,38890.2,8806.853,2666.949,3780.115,.2747594,uk07
70,46567.59,12668.45,1033.06,1511.154,39527.71,8779.167,2683.993,3889.278,.2720346,uk07
71,47317.41,12672.92,1481.562,1259.305,39884.39,8755.76,2732.41,3917.156,.2677846,uk07
72,48187.3,12780.86,1154.376,2166.668,40025.66,8864.489,2731.274,3916.367,.2652523,uk07
73,49019.62,13758.18,1418.169,1126.283,41862.96,9585.107,2825.936,4173.072,.2806547,uk07
74,49950.46,13836.19,1084.047,1686.252,42232.97,9600.491,2750.145,4235.701,.2770138,uk07
75,50901.85,14681.97,797.2401,980.0557,44106.89,10292.54,2979.762,4389.436,.2885028,uk07
76,51939.47,14681.62,776.6586,1496.519,44462.14,10217,2890.727,4464.617,.2825887,uk07
77,53005.11,15038.67,791.3572,1318.093,45166.44,10488.35,3037.022,4550.323,.2836833,uk07
78,54141.59,15435.86,1047.613,1438.008,46066.04,10740.17,3018.903,4695.687,.2850834,uk07
79,55393.16,15908.04,1006.684,1057.592,47779.88,11064.85,3263.56,4843.185,.2871922,uk07
80,56591.36,16092.55,967.7843,1727.221,47926.97,11154.8,3167.55,4937.744,.2843343,uk07
81,57832.86,16672.68,673.4366,1391.05,49556.33,11582.67,3327.5,5090.009,.2883159,uk07
82,58993.36,17425.31,898.4923,1295.902,50434.46,12249.71,3441.719,5175.605,.2953981,uk07
83,60230.98,17291.25,697.6895,1207.527,51265.7,11925.61,3372.846,5365.638,.287057,uk07
84,61696.67,18436.09,1011.663,831.6284,52970.39,12851.04,3440.351,5585.051,.2988149,uk07
85,63373.96,19696.33,842.4354,881.5074,54342.73,13955.98,3605.173,5740.349,.3107249,uk07
86,65157.48,19083.57,713.7779,1658.485,55003.09,13296.18,3539.534,5787.396,.2928714,uk07
87,67044.68,20574.15,613.8784,990.6795,58546.64,14400.05,3744.022,6174.097,.3069051,uk07
88,69116.38,21679.38,722.8471,2036.978,58485.29,15396.71,3815.437,6282.668,.3136389,uk07
89,71045.41,22737.75,650.4858,1140.453,61769.37,16075.04,4133.401,6662.715,.3200484,uk07
90,73243.25,22020.11,848.3729,1283.516,62010.5,15271.66,3669.623,6748.445,.3006479,uk07
91,76429.65,23675.26,617.5758,1321.881,65468.42,16650,4134.704,7025.251,.3097593,uk07
92,79802.59,23745.65,601.214,1699.451,66659.46,16475.94,3959.157,7269.712,.2974886,uk07
93,82879.95,26048.59,708.3223,596.2612,69711.97,18403.49,4031.893,7645.104,.3143706,uk07
94,86919.6,27187.36,675.3495,1816.818,72026.37,19206.04,4401.417,7981.315,.3128011,uk07
95,92100.24,30853.65,753.8625,1421.319,78811.65,22048.18,4590.694,8805.475,.3349548,uk07
96,100657.5,33305.56,670.1288,776.2792,86585.68,23484.58,4701.504,9820.986,.3308891,uk07
97,110634.1,38274.68,466.5963,1816.055,94152.15,27395.25,4181.48,10879.43,.3462029,uk07
98,125288.8,43883.72,563.6627,986.3196,106206.4,31459.83,4436.27,12423.89,.3497833,uk07
99,152129.4,47020.08,673.0497,3055.157,124620.6,32188.05,4092.719,14832.03,.3112548,uk07
100,245588.2,63900.23,671.8213,3733.375,199978.3,39397.66,2973.446,24502.57,.2751405,uk07
1,195.0257,12.29994,84.05331,15.83848,36.94718,12.29994,2.867021,0,.096425,uk10
2,3173.15,88.19163,1688.698,92.57662,1221.378,88.03442,33.60886,.1572054,.0279977,uk10
3,5878.737,235.9515,3140.867,272.8531,2329.093,214.5704,65.28793,21.38111,.0394885,uk10
4,7546.406,253.9319,4607.843,211.9293,2491.239,216.9776,96.80178,36.95422,.0336537,uk10
5,8727.815,305.9458,5811.281,379.9184,2332.869,262.4885,81.40368,43.45733,.0349846,uk10
6,9607.2,344.7772,6301.331,499.9915,2617.265,276.2018,89.6703,68.57536,.0360955,uk10
7,10298.51,465.5778,7173.043,400.3598,2522.758,387.7561,90.06212,77.82166,.045109,uk10
8,10898.88,444.8822,7828.536,813.6931,2066.853,372.4848,55.15291,72.39739,.0407687,uk10
9,11425.69,249.7583,8658.054,431.0871,2205.25,189.2109,56.65673,60.54737,.0218274,uk10
10,11901.36,253.4364,8956.513,458.5927,2329.947,176.8781,57.85065,76.55835,.0212838,uk10
11,12335.58,267.4834,9482.157,298.6698,2473.292,197.0477,65.39936,70.43569,.0216646,uk10
12,12704.69,425.8536,9839.759,187.8608,2512.587,297.7967,112.2578,128.0569,.0335678,uk10
13,13053.51,490.1007,9247.512,303.0619,3312.211,350.265,107.6221,139.8357,.0374613,uk10
14,13473.25,600.5421,8910.954,508.6435,3791.311,439.7776,132.8362,160.7645,.0446647,uk10
15,13912.24,528.5244,9805.914,423.2737,3415.994,379.9052,122.8492,148.6192,.037959,uk10
16,14362.5,898.3358,8380.612,549.1772,5052.089,657.8359,208.874,240.4998,.0624992,uk10
17,14783.52,947.9034,8593.04,883.3292,4972.989,706.4562,188.4698,241.4471,.0640427,uk10
18,15189.12,1030.678,8394.776,761.3036,5590.135,717.0518,223.6201,313.6262,.0677482,uk10
19,15603.24,1100.159,8451.837,572.3939,6053.269,773.0169,224.2068,327.1418,.0705379,uk10
20,16052.28,1029.791,8524.028,1041.663,6015.743,704.5905,220.1981,325.2004,.0641131,uk10
21,16542.49,1598.712,8179.328,851.7807,6854.49,1177.432,329.6915,421.2798,.0966586,uk10
22,17010.99,1410.075,8304.393,1274.062,6938.385,985.1842,339.8658,424.8911,.0828907,uk10
23,17460.88,1564.678,8693.362,461.1313,7659.84,1097.128,361.1897,467.5505,.0897245,uk10
24,17883.84,1896.449,7286.981,1081.706,8728.432,1327.831,443.5023,568.6185,.1059606,uk10
25,18272.53,2122.12,7156.751,896.3246,9449.092,1506.34,492.9884,615.7795,.1160568,uk10
26,18806.79,2083.211,7736.542,1017.726,9197.555,1462.616,456.3774,620.5945,.1107255,uk10
27,19291.51,2565.877,7145.615,683.1643,10472.63,1793.354,556.579,772.5236,.1330611,uk10
28,19736.89,2468.533,6773.389,621.6181,11281.37,1671.918,579.147,796.6151,.1249804,uk10
29,20167.24,3018.877,5562.614,1347.96,12161,2165.463,689.0417,853.4139,.1497056,uk10
30,20599.27,2764.802,6716.444,806.2987,12081.49,1934.645,597.0933,830.1577,.1341646,uk10
31,21044.43,3184.878,5993.838,1161.827,12832.27,2239.014,718.7418,945.8647,.1514048,uk10
32,21480.13,3535.599,5216.847,663.2064,14164.25,2462.201,810.0524,1073.398,.1645836,uk10
33,21993.49,3377.014,6014.922,894.1375,13834.31,2324.851,773.8759,1052.163,.1535143,uk10
34,22529.82,3663.781,5624.557,896.645,14728.25,2536.649,851.7339,1127.132,.1625665,uk10
35,23008.43,3562.843,5665.687,1337.924,14607.38,2442.722,783.2611,1120.121,.1548301,uk10
36,23510.99,4441.643,4495.301,829.4116,16550.11,3093.119,1024.364,1348.524,.188834,uk10
37,23991.05,4343.632,4912.232,993.0688,16480.64,2981.583,1002.205,1362.049,.1810178,uk10
38,24533.16,4541.208,4507.341,1248.879,17170.41,3159.283,1068.669,1381.924,.1851704,uk10
39,25031.29,4736.182,4294.408,1559.399,17404.09,3327.947,1059.261,1408.235,.1892049,uk10
40,25561.52,5117.603,3646.715,1802.989,18420.09,3613.821,1145.192,1503.781,.2002649,uk10
41,26069.24,5077.692,3800.062,1240.288,19067.79,3538.115,1169.285,1539.578,.1947736,uk10
42,26598.31,5571.697,3192.044,1259.3,20321.29,3863.126,1276.779,1708.571,.2095111,uk10
43,27109.62,5997.651,2994.09,1374.771,20750.77,4249.076,1304.198,1748.575,.221192,uk10
44,27689.09,5713.027,4061.541,1072.99,20436.52,4002.364,1340.517,1710.663,.2062866,uk10
45,28237.62,6027.383,3427.406,1135.715,21596.8,4203.148,1408.694,1824.235,.2134598,uk10
46,28710.04,6123.646,3013.8,1296.589,22333.36,4212.473,1348.24,1911.173,.2132408,uk10
47,29248.98,6407.851,2555.186,1595.518,22790.6,4455.804,1440.257,1952.046,.2190874,uk10
48,29739.79,6744.202,2607.215,1736.928,22984.49,4724.988,1478.966,2019.214,.2268169,uk10
49,30262.92,6395.428,2183.631,1334.756,24226.19,4286.241,1455.91,2109.187,.2113387,uk10
50,30784.85,6962.792,2316.411,1649.959,24025.95,4857.833,1520.46,2104.959,.2261862,uk10
51,31353.04,7091.535,2134.359,1150.244,25532.8,4879.766,1626.152,2211.769,.2262194,uk10
52,31934.66,7453.372,2824.519,1195.889,25294.13,5194.056,1705.25,2259.316,.2333664,uk10
53,32532.24,7838.39,1997.275,688.0752,26692.99,5442.77,1860.939,2395.62,.2409789,uk10
54,33159.83,7745.304,2820.921,1210.488,26210.49,5378.162,1694.329,2367.142,.2336268,uk10
55,33773.77,7589.336,1934.047,1417.501,27506.97,5179.303,1689.698,2410.032,.2246614,uk10
56,34403.21,8311.82,2186.647,1292.304,28122.37,5760.825,1887.782,2550.995,.2416342,uk10
57,35053.02,8537.632,1678.74,1459.96,28588.15,5953.485,1876.796,2584.147,.243605,uk10
58,35704.57,9275.017,1574.644,899.5032,29904.92,6461.676,2149.309,2813.34,.259817,uk10
59,36284.77,8952.479,1589.373,873.1467,30663.59,6155.075,2008.821,2797.405,.246692,uk10
60,36869.94,9350.104,1577.073,1229.401,30628.52,6545.483,2133.791,2804.621,.2536059,uk10
61,37503.9,9181.477,2040.07,1557.439,30548.67,6320.949,2036.76,2860.528,.2448307,uk10
62,38232.02,9877.174,1653.555,1353.844,31560.14,6855.345,2162.829,3021.829,.2583193,uk10
63,38955.35,9940.005,1380.031,1213,32781.79,6886.962,2219.475,3053.042,.255194,uk10
64,39596.24,9839.178,1762.208,2334.662,31847.99,6855.866,2136.52,2983.312,.248446,uk10
65,40188.91,10097.46,1508.604,1234.648,33676.19,6938.738,2155.833,3158.726,.2512609,uk10
66,40843.56,10675.02,1518.835,1301.504,34372.71,7405.104,2414.91,3269.916,.2613542,uk10
67,41463.61,10837.03,1536.441,2234.14,33907.86,7596.942,2359.159,3240.087,.2613837,uk10
68,42155.04,11287.98,1518.73,1516.819,34830.03,7885.31,2446.418,3402.667,.2677952,uk10
69,42927.64,11372.88,1288.436,487.5326,37065.73,7808.827,2504.195,3564.053,.2648959,uk10
70,43641,11318.02,1291.08,952.1185,37270.46,7738.574,2528.952,3579.448,.2593054,uk10
71,44369.03,12119.68,1355.364,1526.386,37611.51,8464.693,2595.252,3654.986,.2731423,uk10
72,45145.11,12262.26,1585.126,1269.855,38170.55,8505.552,2873.231,3756.709,.2716053,uk10
73,45975.79,12162.39,1345.536,813.2045,39518.09,8328.479,2774.893,3833.911,.2645618,uk10
74,46782.78,12838.35,955.9628,1509.643,39662.54,8911.623,2735.563,3926.723,.274392,uk10
75,47729.98,12892.92,1087.833,1767.151,40485.66,8951.021,2865.958,3941.9,.2701553,uk10
76,48647.2,13408.56,943.3418,2115.134,40307.35,9429.76,2796.434,3978.804,.2756345,uk10
77,49522.19,13908.87,1209.302,2300.445,41132.75,9767.048,2907.799,4141.821,.2808509,uk10
78,50593.33,13868.94,869.424,1908.943,43030.17,9522.85,2928.686,4346.087,.2741268,uk10
79,51758.98,14130.86,1219.36,793.57,44428.66,9682.272,3082.159,4448.587,.2730983,uk10
80,52972.84,14324.68,1144.503,1039.549,45429.99,9692.635,3020.806,4632.044,.2704545,uk10
81,54171.5,15036.75,1169.83,1345.682,46258.09,10323.84,3129.202,4712.907,.277635,uk10
82,55514.84,16269.98,912.8524,1752.415,47245.98,11371.77,3261.305,4898.209,.2930876,uk10
83,56867.61,16801.05,777.4277,1197.828,49035.56,11724.72,3420.995,5076.328,.2953908,uk10
84,58539.62,16862.17,1150.012,1961.252,49400.39,11711.68,3496.771,5150.493,.2880831,uk10
85,60279.23,17746.39,682.2483,1348.697,51971.73,12381.7,3521.688,5364.688,.2943486,uk10
86,62108.41,18433.49,960.2495,2398.195,52330.03,12918.9,3663.13,5514.591,.2968483,uk10
87,63994.22,18841.38,809.2526,1718.669,54712.2,13041.38,3651.478,5799.999,.2944054,uk10
